,area_type,availability,bedrooms,total_sqft,bath,balcony,ranked,price in rupees
3102,P,1,6.0,1020.0,6.0,0.0,195,37000000.0
3103,P,1,6.0,810.0,5.0,2.0,445,9500000.0
3104,B,0,4.0,6500.0,5.0,2.0,93,140000000.0
3105,B,0,3.0,1190.0,2.0,2.0,493,3035000.0
3106,B,1,2.0,1020.0,2.0,1.0,392,5200000.0
3107,P,1,4.0,1200.0,3.0,1.0,120,18000000.0
3108,B,1,2.0,1392.0,2.0,1.0,282,9800000.0
3109,B,1,2.0,1350.0,2.0,1.0,234,8900000.0
3110,B,1,2.0,1050.0,2.0,2.0,345,5207000.0
3111,B,0,3.0,1475.0,2.0,2.0,175,6300000.0
3112,B,1,2.0,845.0,2.0,1.0,225,3300000.0
3113,B,1,3.0,1600.0,3.0,2.0,112,7450000.0
3114,B,1,3.0,1814.0,3.0,3.0,171,6300000.0
3115,P,0,4.0,600.0,5.0,3.0,90,9500000.0
3116,B,1,2.0,1267.0,2.0,2.0,93,4285000.0
3117,B,1,2.0,1153.0,2.0,2.0,479,4350000.0
3118,B,0,4.0,4003.0,6.0,3.0,134,30000000.0
3119,B,1,2.0,1370.0,2.0,2.0,188,8800000.0
3120,B,1,3.0,1320.0,2.0,2.0,352,5000000.0
3121,B,1,2.0,1280.0,2.0,2.0,396,7500000.0
3122,P,1,3.0,4395.0,3.0,2.0,154,24000000.0
3123,B,1,3.0,1636.0,3.0,2.0,332,8800000.0
3124,P,1,4.0,3150.0,4.0,2.0,171,50000000.0
3125,B,1,2.0,1197.0,2.0,1.0,276,4788000.0
3126,B,0,2.0,1005.0,2.0,1.0,281,5578000.0
3127,B,1,2.0,1307.0,2.0,2.0,234,5900000.0
3128,B,1,4.0,2439.0,4.0,3.0,212,17000000.0
3129,B,1,2.0,1080.0,2.0,2.0,203,7500000.0
3130,B,0,2.0,1012.0,2.0,1.0,278,5900000.0
3131,B,1,2.0,1050.0,2.0,2.0,252,6500000.0
3132,B,1,3.0,1550.0,3.0,3.0,93,5245000.0
3133,B,1,3.0,1476.0,3.0,1.0,205,9500000.0
3134,B,0,3.0,2400.0,3.0,1.0,340,17700000.0
3135,B,1,2.0,947.0,2.0,1.0,360,8000000.0
3136,B,0,2.0,1430.0,2.0,2.0,242,11000000.0
3137,B,1,2.0,1554.0,3.0,3.0,130,13000000.0
3138,P,0,2.0,1200.0,2.0,1.0,341,6600000.0
3139,P,0,4.0,900.0,2.0,1.0,265,11500000.0
3140,B,1,3.0,1640.0,3.0,2.0,93,24100000.0
3141,P,0,2.0,1200.0,2.0,1.0,134,4613000.0
3142,B,1,2.0,1020.0,2.0,1.0,288,5200000.0
3143,P,0,4.0,4920.0,5.0,2.0,25,115000000.0
3144,B,0,3.0,1685.0,3.0,3.0,214,10000000.0
3145,B,0,3.0,2214.0,3.0,3.0,46,35000000.0
3146,B,1,2.0,770.0,1.0,1.0,447,4000000.0
3147,B,1,4.0,2912.0,6.0,2.0,88,21000000.0
3148,B,1,2.0,850.0,2.0,0.0,377,3500000.0
3149,P,1,2.0,600.0,3.0,2.0,120,8500000.0
3150,B,0,1.0,644.0,1.0,1.0,414,4000000.0
3151,B,0,3.0,2350.0,4.0,2.0,134,16300000.0
3152,P,1,3.0,980.0,3.0,1.0,446,8000000.0
3153,B,0,4.0,2805.0,4.0,3.0,301,15400000.0
3154,B,1,3.0,1554.0,3.0,2.0,411,5500000.0
3155,B,1,3.0,1252.0,2.0,1.0,447,6500000.0
3156,B,1,2.0,1390.0,2.0,1.0,134,7200000.0
3157,B,1,3.0,1563.0,3.0,2.0,394,6300000.0
3158,B,1,3.0,1425.0,2.0,2.0,335,4988000.0
3159,B,0,2.0,1132.0,2.0,1.0,285,6700000.0
3160,B,1,2.0,1302.0,2.0,1.0,276,6850000.0
3161,B,0,2.0,1180.0,2.0,1.0,121,5947000.0
3162,B,1,3.0,1673.0,3.0,2.0,335,11500000.0
3163,B,1,4.0,2100.0,4.0,2.0,190,15000000.0
3164,B,1,3.0,1664.0,2.0,3.0,227,7395000.0
3165,B,1,2.0,650.0,2.0,0.0,227,2800000.0
3166,B,1,2.0,1100.0,2.0,1.0,203,4400000.0
3167,B,1,3.0,1575.0,2.0,2.0,203,11000000.0
3168,B,1,3.0,1790.0,3.0,2.0,276,10500000.0
3169,B,1,3.0,1431.0,3.0,2.0,134,8500000.0
3170,B,1,6.0,4200.0,6.0,0.0,371,18000000.0
3171,P,1,9.0,1200.0,8.0,3.0,25,27000000.0
3172,P,1,6.0,1200.0,4.0,2.0,396,22500000.0
3173,B,1,2.0,1200.0,2.0,3.0,252,4700000.0
3174,B,0,2.0,1180.0,2.0,1.0,132,8600000.0
3175,B,1,2.0,908.0,2.0,1.0,398,2600000.0
3176,B,1,2.0,1047.0,2.0,1.0,126,8262000.0
3177,B,1,2.0,1210.0,2.0,1.0,180,8000000.0
3178,B,1,2.0,1120.0,2.0,2.0,431,4300000.0
3179,P,1,3.0,1350.0,2.0,2.0,120,28000000.0
3180,B,1,3.0,2475.0,4.0,3.0,16,32600000.0
3181,B,0,2.0,1162.0,2.0,1.0,78,5900000.0
3182,B,0,1.0,625.0,1.0,1.0,171,1900000.0
3183,B,1,2.0,1293.0,2.0,2.0,93,8000000.0
3184,B,1,2.0,845.0,2.0,1.0,225,3000000.0
3185,B,0,2.0,1305.0,2.0,1.0,447,6700000.0
3186,B,1,2.0,856.0,2.0,3.0,257,4000000.0
3187,B,1,2.0,902.0,2.0,2.0,275,4900000.0
3188,B,1,2.0,1027.0,2.0,2.0,352,4300000.0
3189,P,1,1.0,1806.0,1.0,1.0,397,15000000.0
3190,B,0,2.0,1655.0,2.0,1.0,72,9765000.0
3191,B,0,2.0,1146.0,2.0,1.0,234,7000000.0
3192,B,1,2.0,1090.0,2.0,2.0,169,5500000.0
3193,B,1,3.0,1300.0,2.0,2.0,261,6000000.0
3194,B,1,2.0,793.0,2.0,1.0,231,4500000.0
3195,B,1,1.0,750.0,1.0,2.0,141,2500000.0
3196,B,1,1.0,605.0,1.0,1.0,134,4000000.0
3197,B,1,2.0,900.0,2.0,1.0,254,4500000.0
3198,B,0,2.0,1160.0,2.0,2.0,134,3900000.0
3199,B,0,2.0,884.0,2.0,1.0,281,4800000.0
3200,B,1,2.0,1035.0,2.0,2.0,46,4400000.0
3201,B,1,2.0,1031.0,2.0,1.0,447,5500000.0
3202,P,1,3.0,3500.0,5.0,0.0,435,27500000.0
3203,B,1,3.0,1996.0,3.0,2.0,233,13500000.0
3204,B,0,2.0,1420.0,2.0,1.0,78,9926000.0
3205,P,1,4.0,450.0,3.0,1.0,376,5300000.0
3206,B,1,3.0,1765.0,3.0,1.0,257,12500000.0
3207,B,1,2.0,1220.0,2.0,1.0,234,5900000.0
3208,B,1,2.0,1175.0,2.0,2.0,224,3500000.0
3209,B,1,3.0,1801.0,3.0,2.0,134,13900000.0
3210,P,1,4.0,3500.0,5.0,2.0,106,45000000.0
3211,B,1,2.0,1035.0,2.0,2.0,225,9000000.0
3212,B,1,2.0,1100.0,2.0,1.0,134,4650000.0
3213,B,1,2.0,1220.0,2.0,2.0,411,3900000.0
3214,P,1,5.0,1200.0,5.0,0.0,176,19500000.0
3215,B,1,3.0,1270.0,2.0,1.0,171,5400000.0
3216,B,1,3.0,1900.0,3.0,3.0,103,15000000.0
3217,B,1,2.0,1100.0,2.0,2.0,9,5500000.0
3218,B,1,2.0,1180.0,2.0,1.0,46,10500000.0
3219,B,0,2.0,1230.0,2.0,1.0,143,7600000.0
3220,B,0,2.0,900.0,2.0,1.0,335,4600000.0
3221,B,0,3.0,1500.0,2.0,2.0,121,10000000.0
3222,B,1,3.0,1360.0,2.0,1.0,447,7100000.0
3223,P,0,4.0,1240.0,4.0,0.0,171,11000000.0
3224,B,1,2.0,1100.0,2.0,1.0,311,3950000.0
3225,B,1,2.0,1325.0,1.0,1.0,234,9200000.0
3226,B,1,2.0,1140.0,1.0,1.0,120,18500000.0
3227,B,1,3.0,1945.0,3.0,3.0,182,12000000.0
3228,B,1,3.0,1519.0,3.0,1.0,153,9300000.0
3229,B,1,2.0,985.0,2.0,2.0,435,4200000.0
3230,B,1,3.0,1075.0,2.0,1.0,265,4200000.0
3231,B,0,3.0,1710.0,4.0,2.0,360,9131000.0
3232,B,1,2.0,1400.0,2.0,2.0,78,10800000.0
3233,B,1,1.0,765.0,2.0,2.0,441,3000000.0
3234,B,1,2.0,1050.0,2.0,1.0,396,4200000.0
3235,P,0,4.0,10961.0,4.0,1.0,196,8000000.0
3236,B,1,2.0,1050.0,2.0,2.0,351,4000000.0
3237,B,1,2.0,1285.0,2.0,2.0,265,5600000.0
3238,B,1,3.0,1600.0,3.0,3.0,349,6400000.0
3239,B,1,3.0,1950.0,3.0,3.0,53,13200000.0
3240,P,1,5.0,1200.0,4.0,1.0,281,13000000.0
3241,B,1,3.0,1275.0,2.0,2.0,203,8800000.0
3242,B,0,2.0,1243.0,2.0,1.0,242,5800000.0
3243,B,1,2.0,1153.0,2.0,2.0,332,5800000.0
3244,B,1,1.0,750.0,1.0,1.0,447,3500000.0
3245,B,1,5.0,2000.0,4.0,1.0,278,9900000.0
3246,B,1,3.0,1375.0,3.0,2.0,275,5900000.0
3247,B,1,3.0,1220.0,3.0,2.0,221,5600000.0
3248,B,1,3.0,1800.0,3.0,2.0,103,19500000.0
3249,B,1,2.0,1342.0,2.0,2.0,145,11500000.0
3250,B,1,3.0,1896.0,3.0,2.0,254,10200000.0
3251,B,1,2.0,1315.0,2.0,2.0,46,14000000.0
3252,P,1,8.0,4482.0,6.0,2.0,26,85200000.0
3253,B,1,4.0,1200.0,4.0,1.0,140,23000000.0
3254,B,0,3.0,1300.0,2.0,3.0,335,6900000.0
3255,P,1,1.0,500.0,2.0,0.0,413,8000000.0
3256,B,1,2.0,1505.0,2.0,2.0,126,9000000.0
3257,B,1,3.0,1100.0,2.0,3.0,334,7630000.0
3258,B,1,3.0,1495.0,3.0,2.0,245,9000000.0
3259,B,1,3.0,1650.0,2.0,1.0,396,13000000.0
3260,B,1,2.0,1113.0,2.0,2.0,447,5300000.0
3261,P,1,3.0,1200.0,3.0,2.0,90,26500000.0
3262,B,1,3.0,1500.0,2.0,2.0,407,7500000.0
3263,B,1,3.0,1843.0,3.0,1.0,291,8754000.0
3264,B,1,2.0,1020.0,2.0,2.0,396,4500000.0
3265,B,1,3.0,1500.0,3.0,1.0,396,6800000.0
3266,B,1,3.0,1475.0,3.0,2.0,261,7000000.0
3267,B,1,2.0,1190.0,2.0,2.0,242,5990000.0
3268,B,1,2.0,1350.0,2.0,2.0,331,8950000.0
3269,B,1,3.0,1460.0,2.0,2.0,397,6500000.0
3270,P,1,5.0,1350.0,4.0,1.0,331,13000000.0
3271,B,1,2.0,1142.0,2.0,2.0,145,6500000.0
3272,B,1,2.0,1050.0,2.0,1.0,143,4987000.0
3273,B,1,3.0,1690.0,2.0,2.0,214,11600000.0
3274,B,1,2.0,1230.0,2.0,2.0,234,8000000.0
3275,P,1,7.0,1200.0,7.0,2.0,118,13900000.0
3276,B,1,3.0,1523.0,2.0,2.0,90,5340000.0
3277,B,1,3.0,1621.0,3.0,3.0,397,7200000.0
3278,B,1,2.0,1100.0,2.0,2.0,474,3850000.0
3279,B,1,3.0,1300.0,2.0,1.0,440,6700000.0
3280,B,1,3.0,1521.0,3.0,1.0,153,9499000.0
3281,B,1,3.0,1425.0,3.0,2.0,171,5700000.0
3282,B,1,2.0,978.0,2.0,1.0,478,3422000.0
3283,B,1,3.0,1600.0,3.0,2.0,110,11200000.0
3284,B,0,3.0,1823.0,3.0,2.0,265,10300000.0
3285,B,1,3.0,2400.0,2.0,0.0,392,5000000.0
3286,B,1,1.0,825.0,1.0,1.0,134,4490000.0
3287,B,1,3.0,1700.0,3.0,2.0,447,11100000.0
3288,B,1,2.0,1000.0,2.0,1.0,91,5000000.0
3289,B,0,2.0,1019.0,2.0,2.0,234,4986000.0
3290,B,1,3.0,1535.0,3.0,2.0,352,8600000.0
3291,B,1,2.0,1178.0,2.0,2.0,171,4043000.0
3292,B,1,1.0,965.0,1.0,1.0,142,3200000.0
3293,B,0,3.0,1708.0,3.0,2.0,393,7500000.0
3294,B,1,1.0,1800.0,1.0,1.0,47,20000000.0
3295,B,1,3.0,1280.0,3.0,1.0,492,4200000.0
3296,B,0,2.0,982.0,2.0,1.0,341,2500000.0
3297,B,1,2.0,946.0,2.0,2.0,247,4500000.0
3298,B,1,2.0,1056.0,2.0,2.0,233,7000000.0
3299,B,1,1.0,418.0,2.0,1.0,473,1150000.0
3300,B,1,3.0,1530.0,2.0,2.0,345,7439000.0
3301,B,1,3.0,975.0,2.0,2.0,447,4500000.0
3302,B,1,2.0,1153.0,2.0,2.0,332,5650000.0
3303,P,1,4.0,3811.0,3.0,2.0,29,47500000.0
3304,B,1,1.0,435.0,1.0,1.0,447,2100000.0
3305,B,0,4.0,5230.0,6.0,1.0,143,46500000.0
3306,B,1,1.0,400.0,1.0,1.0,473,1100000.0
3307,B,1,3.0,1424.0,2.0,3.0,179,5500000.0
3308,P,1,4.0,1650.0,4.0,3.0,115,32000000.0
3309,B,1,3.0,1689.0,3.0,2.0,396,9120000.0
3310,B,1,2.0,1100.0,2.0,1.0,474,3845000.0000000005
3311,B,1,2.0,1300.0,2.0,2.0,171,6000000.0
3312,B,0,3.0,1397.0,3.0,3.0,126,10500000.0
3313,B,1,2.0,1035.0,2.0,2.0,486,3829999.9999999995
3314,B,1,2.0,1060.0,2.0,1.0,265,4000000.0
3315,B,1,2.0,1297.0,2.0,2.0,88,11200000.0
3316,B,0,3.0,1766.0,3.0,1.0,145,13000000.0
3317,B,1,3.0,1700.0,3.0,2.0,265,9000000.0
3318,B,1,2.0,1232.0,2.0,2.0,134,4500000.0
3319,B,1,2.0,1092.0,2.0,2.0,301,4400000.0
3320,B,1,7.0,2500.0,6.0,2.0,181,11500000.0
3321,B,1,2.0,1290.0,2.0,0.0,134,9000000.0
3322,B,0,3.0,1810.0,3.0,2.0,301,10000000.0
3323,P,1,2.0,1566.0,2.0,0.0,203,18000000.0
3324,B,1,3.0,1480.0,2.0,1.0,396,5800000.0
3325,B,1,2.0,1012.0,2.0,1.0,108,6200000.0
3326,B,1,2.0,1415.0,2.0,2.0,209,12000000.0
3327,B,1,3.0,1655.0,3.0,3.0,231,9500000.0
3328,B,1,2.0,1300.0,2.0,1.0,295,3300000.0
3329,B,1,2.0,1115.0,2.0,2.0,171,4300000.0
3330,B,1,1.0,714.0,1.0,1.0,252,2800000.0
3331,B,1,3.0,2070.0,3.0,3.0,162,13500000.0
3332,B,1,3.0,1150.0,3.0,2.0,486,4500000.0
3333,B,0,3.0,1573.0,3.0,1.0,233,9000000.0
3334,B,1,2.0,910.0,2.0,1.0,120,3050000.0
3335,B,1,3.0,1390.0,3.0,1.0,151,12000000.0
3336,B,1,3.0,1510.0,2.0,2.0,93,5500000.0
3337,B,0,2.0,1210.0,2.0,1.0,391,8200000.0
3338,B,1,3.0,1393.0,3.0,2.0,145,5400000.0
3339,B,1,3.0,2424.0,3.0,2.0,145,9000000.0
3340,B,0,3.0,1186.0,2.0,1.0,182,6300000.0
3341,B,0,2.0,1100.0,2.0,1.0,143,5335000.0
3342,B,0,1.0,654.0,1.0,1.0,265,3700000.0
3343,B,1,3.0,2087.0,4.0,2.0,106,16000000.0
3344,B,1,1.0,656.0,1.0,1.0,391,4300000.0
3345,B,1,3.0,1665.0,3.0,2.0,171,7493000.000000001
3346,B,0,1.0,525.0,1.0,1.0,335,2625000.0
3347,B,0,3.0,1282.0,3.0,2.0,225,17800000.0
3348,B,0,3.0,1711.0,3.0,1.0,171,11000000.0
3349,B,1,2.0,1100.0,2.0,2.0,414,4260000.0
3350,B,1,2.0,1166.0,2.0,1.0,209,6408000.0
3351,B,0,3.0,1650.0,3.0,2.0,121,11800000.0
3352,B,1,2.0,1035.0,2.0,2.0,407,4550000.0
3353,B,1,3.0,1720.0,3.0,2.0,180,10600000.0
3354,B,1,2.0,750.0,2.0,1.0,435,3550000.0
3355,B,0,3.0,1700.0,3.0,2.0,171,9350000.0
3356,B,1,3.0,1600.0,3.0,3.0,349,6900000.0
3357,B,1,3.0,1653.0,3.0,2.0,265,12000000.0
3358,B,1,2.0,1350.0,2.0,2.0,265,5400000.0
3359,B,1,4.0,4800.0,4.0,3.0,121,19000000.0
3360,B,1,3.0,1500.0,3.0,3.0,340,7000000.0
3361,B,1,2.0,1070.0,2.0,2.0,447,4500000.0
3362,B,1,2.0,1165.0,2.0,1.0,103,6500000.0
3363,B,1,2.0,1084.0,2.0,1.0,10,5100000.0
3364,B,0,3.0,1835.0,3.0,1.0,265,10800000.0
3365,B,0,2.0,1198.0,2.0,1.0,316,7700000.0
3366,B,0,2.0,1020.0,2.0,2.0,447,2946000.0
3367,B,0,2.0,1447.0,2.0,1.0,212,7597000.0
3368,B,1,3.0,1650.0,3.0,3.0,213,8200000.0
3369,B,1,3.0,1310.0,2.0,1.0,396,8500000.0
3370,B,0,3.0,1920.0,3.0,2.0,78,13400000.0
3371,B,1,3.0,1603.0,2.0,0.0,193,12500000.0
3372,B,1,2.0,1105.0,2.0,2.0,466,4973000.0
3373,B,0,2.0,1000.0,2.0,1.0,447,2888000.0
3374,B,1,2.0,1180.0,2.0,2.0,151,7500000.0
3375,B,1,3.0,1324.0,3.0,2.0,108,6500000.0
3376,B,1,2.0,1075.0,2.0,1.0,182,5200000.0
3377,B,1,3.0,2159.0,3.0,2.0,230,12000000.0
3378,B,1,2.0,1050.0,2.0,3.0,445,4500000.0
3379,B,0,2.0,955.0,2.0,1.0,275,3528000.0
3380,B,0,2.0,700.0,2.0,1.0,335,3497999.9999999995
3381,B,1,3.0,1400.0,2.0,1.0,369,5500000.0
3382,B,1,3.0,1231.0,3.0,2.0,327,5800000.0
3383,B,0,2.0,1224.0,2.0,0.0,93,10500000.0
3384,B,1,3.0,1450.0,3.0,3.0,412,6500000.0
3385,B,0,3.0,1655.0,3.0,3.0,134,12000000.0
3386,B,1,2.0,940.0,2.0,1.0,171,2538000.0
3387,B,1,3.0,1630.0,3.0,2.0,93,6065000.0
3388,B,1,2.0,1100.0,2.0,2.0,260,4600000.0
3389,P,1,4.0,915.0,4.0,1.0,226,5490000.0
3390,B,1,3.0,1360.0,2.0,3.0,396,6120000.0
3391,B,1,2.0,1150.0,2.0,0.0,122,25000000.0
3392,B,1,4.0,2453.0,3.0,2.0,103,25000000.0
3393,B,1,3.0,2180.0,3.0,3.0,252,27300000.0
3394,B,1,3.0,1518.0,3.0,3.0,447,7500000.0
3395,B,1,1.0,6000.0,1.0,1.0,145,27600000.0
3396,B,1,3.0,1850.0,3.0,2.0,275,9000000.0
3397,P,1,4.0,5400.0,4.0,3.0,171,72500000.0
3398,B,1,3.0,1580.0,3.0,2.0,114,7500000.0
3399,B,1,2.0,1394.0,2.0,2.0,226,5600000.0
3400,B,1,2.0,827.0,2.0,1.0,437,4500000.0
3401,B,0,2.0,1183.0,2.0,1.0,352,7954000.000000001
3402,B,0,2.0,700.0,2.0,1.0,335,3400000.0
3403,B,0,3.0,2350.0,3.0,2.0,49,21000000.0
3404,B,1,2.0,1115.0,2.0,1.0,31,11500000.0
3405,B,0,3.0,1365.0,3.0,1.0,231,7618000.000000001
3406,B,1,2.0,1299.0,2.0,1.0,78,9700000.0
3407,B,0,2.0,1232.0,2.0,1.0,182,8800000.0
3408,B,1,2.0,1200.0,2.0,3.0,103,12000000.0
3409,B,1,3.0,1395.0,2.0,2.0,93,7200000.0
3410,B,1,1.0,527.0,1.0,0.0,277,2600000.0
3411,P,1,6.0,1800.0,8.0,1.0,191,17500000.0
3412,B,1,3.0,1075.0,2.0,1.0,225,4100000.0
3413,B,0,3.0,1778.0,3.0,2.0,134,12200000.0
3414,P,1,4.0,1750.0,4.0,2.0,58,26300000.0
3415,B,1,3.0,2246.0,3.0,0.0,49,30000000.0
3416,P,1,2.0,1200.0,2.0,1.0,359,6100000.0
3417,P,1,6.0,1306.0,6.0,3.0,335,7500000.0
3418,B,1,3.0,2420.0,3.0,2.0,114,18500000.0
3419,B,1,2.0,871.0,2.0,2.0,203,5500000.0
3420,P,1,4.0,600.0,3.0,2.0,176,6500000.0
3421,B,1,3.0,1732.0,3.0,2.0,213,9200000.0
3422,B,1,1.0,400.0,2.0,1.0,435,2500000.0
3423,B,1,3.0,1650.0,3.0,3.0,265,6800000.0
3424,B,1,2.0,1335.0,2.0,3.0,297,11000000.0
3425,B,1,2.0,1010.0,2.0,2.0,398,3800000.0
3426,B,1,2.0,1170.0,2.0,2.0,93,6800000.0
3427,B,1,4.0,1600.0,3.0,0.0,93,14000000.0
3428,B,1,2.0,1100.0,2.0,1.0,224,5400000.0
3429,B,1,4.0,2340.0,4.0,1.0,93,14800000.0
3430,B,1,2.0,1100.0,2.0,1.0,233,3600000.0
3431,B,1,3.0,1420.0,2.0,2.0,203,9600000.0
3432,B,1,3.0,1495.0,2.0,2.0,404,7500000.0
3433,B,1,3.0,2017.0,3.0,2.0,301,10500000.0
3434,B,1,2.0,1200.0,2.0,1.0,100,6200000.0
3435,P,1,6.0,800.0,6.0,2.0,260,9800000.0
3436,B,0,2.0,1151.0,2.0,2.0,175,4600000.0
3437,B,1,2.0,1040.0,2.0,2.0,78,4600000.0
3438,B,1,2.0,1045.0,2.0,2.0,171,4215000.0
3439,B,1,2.0,1050.0,2.0,1.0,98,7000000.0
3440,B,1,3.0,1440.0,2.0,2.0,447,5500000.0
3441,P,1,5.0,1200.0,2.0,1.0,282,10000000.0
3442,P,1,4.0,1350.0,4.0,2.0,77,22500000.0
3443,P,1,3.0,1200.0,3.0,3.0,409,9625000.0
3444,P,1,4.0,4800.0,4.0,3.0,134,55000000.0
3445,B,1,2.0,1147.0,2.0,1.0,257,5400000.0
3446,B,1,3.0,1200.0,2.0,1.0,132,7500000.0
3447,B,0,2.0,1067.0,2.0,1.0,171,6000000.0
3448,B,1,2.0,1340.0,2.0,1.0,295,6500000.0
3449,B,1,3.0,2497.0,3.0,2.0,171,14000000.0
3450,B,1,4.0,2950.0,4.0,2.0,178,25000000.0
3451,B,1,1.0,635.0,1.0,0.0,447,2600000.0
3452,B,1,3.0,1485.0,2.0,2.0,407,7000000.0
3453,B,1,2.0,1100.0,2.0,2.0,414,5500000.0
3454,P,1,5.0,2400.0,5.0,1.0,103,41500000.0
3455,B,1,3.0,1294.0,2.0,2.0,103,5200000.0
3456,B,1,2.0,1231.0,2.0,1.0,268,8450000.0
3457,B,1,2.0,1171.0,2.0,2.0,180,7200000.0
3458,B,0,2.0,1235.0,2.0,1.0,175,4680000.0
3459,B,1,4.0,4550.0,2.0,1.0,203,24000000.0
3460,B,1,2.0,1190.0,2.0,1.0,257,6000000.0
3461,B,0,2.0,1170.0,2.0,2.0,181,6500000.0
3462,P,1,2.0,800.0,1.0,0.0,226,4500000.0
3463,B,1,3.0,1505.0,3.0,2.0,309,7800000.0
3464,B,1,3.0,1347.0,2.0,1.0,171,4400000.0
3465,B,0,2.0,1165.0,2.0,1.0,482,3364000.0
3466,P,1,3.0,3800.0,3.0,0.0,145,58000000.0
3467,B,1,6.0,3000.0,6.0,2.0,121,15000000.0
3468,B,1,2.0,1215.0,2.0,2.0,234,5886000.0
3469,B,1,2.0,1179.0,2.0,2.0,106,4935000.0
3470,B,1,4.0,3335.0,4.0,3.0,171,30000000.0
3471,B,0,3.0,3500.0,3.0,1.0,120,63000000.0
3472,B,1,2.0,919.0,2.0,0.0,447,2800000.0
3473,B,1,2.0,1153.0,2.0,2.0,332,5600000.0
3474,B,1,3.0,1400.0,3.0,2.0,163,9000000.0
3475,B,1,1.0,1050.0,1.0,1.0,203,4400000.0
3476,B,1,2.0,1200.0,2.0,3.0,435,4200000.0
3477,P,1,2.0,880.0,2.0,0.0,181,5000000.0
3478,P,1,2.0,2400.0,2.0,1.0,333,9500000.0
3479,B,1,2.0,1160.0,2.0,2.0,414,4292000.0
3480,B,0,3.0,1300.0,2.0,3.0,335,6900000.0
3481,B,1,2.0,1199.0,2.0,1.0,316,8500000.0
3482,P,1,4.0,4000.0,4.0,2.0,6,67500000.0
3483,B,1,2.0,1150.0,2.0,2.0,178,8000000.0
3484,B,1,2.0,1185.0,2.0,2.0,233,4366000.0
3485,B,1,3.0,1170.0,2.0,1.0,231,6600000.0
3486,B,0,2.0,1350.0,2.0,1.0,225,9100000.0
3487,B,1,3.0,1870.0,3.0,3.0,303,11000000.0
3488,B,1,3.0,1600.0,3.0,3.0,349,6900000.0
3489,B,1,2.0,1150.0,2.0,0.0,134,5500000.0
3490,B,1,3.0,1610.0,2.0,2.0,175,11500000.0
3491,B,1,3.0,1600.0,2.0,2.0,145,11500000.0
3492,B,0,3.0,1250.0,3.0,2.0,234,4200000.0
3493,B,1,2.0,1295.0,2.0,1.0,182,6200000.0
3494,B,1,3.0,1613.0,3.0,3.0,397,7200000.0
3495,P,1,2.0,1200.0,2.0,1.0,493,6000000.0
3496,B,0,3.0,1798.0,3.0,2.0,119,8900000.0
3497,B,0,3.0,1225.0,2.0,2.0,283,8200000.0
3498,P,1,4.0,2400.0,4.0,1.0,36,50000000.0
3499,B,1,4.0,1900.0,3.0,1.0,447,9700000.0
3500,B,1,2.0,1308.0,2.0,2.0,171,3700000.0
3501,B,0,4.0,8321.0,5.0,2.0,182,291200000.0
3502,B,1,6.0,1200.0,6.0,2.0,121,18000000.0
3503,B,1,2.0,907.0,2.0,2.0,297,3800000.0
3504,B,1,2.0,1085.0,2.0,1.0,182,4340000.0
3505,B,1,3.0,1470.0,2.0,1.0,182,7500000.0
3506,B,1,3.0,1385.0,2.0,2.0,396,4848000.0
3507,B,1,3.0,1320.0,2.0,3.0,300,6000000.0
3508,P,1,4.0,1200.0,4.0,1.0,268,7500000.0
3509,B,1,3.0,1560.0,2.0,2.0,335,6238000.0
3510,B,0,2.0,975.0,2.0,1.0,493,2486000.0
3511,B,1,2.0,1150.0,2.0,1.0,214,6944000.0
3512,B,1,2.0,1085.0,2.0,2.0,145,3038000.0
3513,B,1,3.0,1700.0,2.0,2.0,132,6850000.0
3514,P,1,4.0,360.0,4.0,3.0,320,3700000.0
3515,B,1,2.0,1200.0,2.0,2.0,36,9300000.0
3516,B,0,3.0,1600.0,3.0,3.0,205,7900000.0
3517,P,1,9.0,2300.0,8.0,1.0,39,21000000.0
3518,P,1,4.0,2400.0,4.0,3.0,49,60000000.0
3519,B,1,3.0,1460.0,3.0,1.0,203,7000000.0
3520,B,1,2.0,1219.0,2.0,1.0,447,6126000.0
3521,P,1,3.0,600.0,3.0,3.0,136,8600000.0
3522,P,1,4.0,2000.0,3.0,0.0,230,9000000.0
3523,B,0,2.0,1109.0,2.0,1.0,398,6000000.0
3524,B,1,2.0,1200.0,2.0,2.0,414,4500000.0
3525,B,1,3.0,1310.0,2.0,1.0,122,8500000.0
3526,B,1,2.0,850.0,1.0,1.0,493,1850000.0
3527,B,1,3.0,1703.0,3.0,2.0,212,12000000.0
3528,B,1,3.0,1570.0,3.0,3.0,124,8000000.0
3529,B,1,7.0,3600.0,7.0,3.0,177,16000000.0
3530,B,1,2.0,1017.0,2.0,2.0,447,2700000.0
3531,B,0,1.0,624.0,1.0,1.0,134,3500000.0
3532,B,1,3.0,1344.0,2.0,1.0,231,4200000.0
3533,B,0,1.0,648.0,1.0,1.0,250,3400000.0
3534,P,1,4.0,5400.0,5.0,3.0,134,47500000.0
3535,B,1,2.0,1220.0,2.0,2.0,245,6000000.0
3536,B,0,1.0,630.0,1.0,1.0,447,6000000.0
3537,B,1,2.0,755.0,2.0,1.0,411,3749000.0
3538,B,1,2.0,2200.0,2.0,0.0,130,11000000.0
